Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1
Jackson - MS,294441.09375,295279.78125,295743.5,295128.59375,295939.78125,296898.59375,297728.09375,297619.375,296024.1875,295811.5,295808.28125,296211.59375,295926.6875,296019.71875,296374.59375,294949.3125,293785.5,266006.90625,280941.09375,284127.59375,283054.0,283199.40625,286798.625,288583.40625,290384.5,290138.78125,294980.59375,296615.8125,298176.0,299552.875,299911.71875,299206.21875,299767.78125,300818.0,304191.59375,305257.125,306947.8125,307761.5,308248.90625,308126.8125,308134.875
Jacksonville - FL,656392.8125,663465.1875,670418.5,675045.6875,679829.3125,685806.1875,688356.625,696276.1875,702470.8125,705804.0625,709760.0625,713478.0,716934.1875,721383.5,725726.375,730806.25,732780.25,675132.3125,705553.3125,717853.875,723952.875,727247.0625,737705.8125,751420.3125,758729.3125,766959.5,774930.8125,780569.6875,785243.5,789860.6875,792454.6875,797672.0,801159.3125,805754.25,809316.6875,810652.25,813932.125,817343.0,818331.3125,818952.5,819764.5
Kansas City - MO,1056970.0,1061172.0,1068234.0,1073730.0,1076735.0,1079174.0,1085216.0,1085878.0,1084357.0,1086485.0,1089571.0,1090559.0,1090046.0,1097294.0,1098469.0,1104360.0,1105904.0,1002935.0,1051745.0,1058594.0,1063844.0,1068692.0,1080951.0,1087597.0,1098366.0,1100258.0,1114940.0,1120863.0,1125954.0,1133339.0,1136892.0,1140413.0,1143913.0,1153754.0,1153321.0,1155342.0,1151029.0,1150579.0,1152907.0,1152330.0,1152658.0
Killeen - TX,140040.6875,140492.296875,140906.203125,141557.90625,142577.109375,143372.796875,142949.5,142983.796875,142471.0,142459.90625,143291.0,143461.296875,143686.40625,144429.90625,145305.203125,145774.59375,146576.09375,137391.09375,142263.5,142897.296875,143610.5,145163.0,147014.6875,148296.59375,148955.203125,149811.296875,151015.390625,152022.703125,151719.40625,152790.296875,153838.5,154457.0,155736.5,155701.5,155538.796875,155387.796875,155732.609375,156287.703125,156528.390625,156435.203125,156585.09375
Knoxville - TN,389042.375,391523.28125,392562.5,393992.875,394508.6875,395598.5,396226.59375,395860.40625,396995.21875,399733.625,400162.28125,401618.5,403100.71875,403584.5,405561.8125,408022.1875,410226.28125,378746.625,393545.5,399619.0,402696.09375,406283.28125,411887.6875,416074.59375,424054.5,427105.40625,431562.90625,435445.1875,438037.6875,441220.3125,442585.5,445890.40625,447634.09375,451310.5,453646.5,455026.09375,455017.59375,456360.1875,457004.90625,457308.6875,457682.3125
Lafayette - LA,177336.109375,175033.5,173689.109375,173569.90625,174934.09375,175163.1875,175737.90625,173977.5,175418.0,176634.203125,177065.3125,177920.0,177402.890625,178264.5,177991.390625,178243.0,177844.703125,160300.796875,165722.703125,167602.59375,169845.796875,171737.90625,173372.0,175150.796875,176528.390625,176898.5,179016.90625,179808.5,180297.890625,181230.390625,180733.5,181812.1875,183448.890625,183916.703125,184487.203125,185923.59375,187320.796875,186843.203125,186881.296875,187077.890625,187106.0
Lakeland - FL,211806.109375,215027.0,216280.109375,217428.203125,219474.796875,220768.203125,220688.59375,222948.203125,223806.90625,226463.5,229658.59375,231988.609375,232421.09375,233945.09375,237233.0,239679.703125,241915.5,230872.0,240390.203125,246319.5,249584.90625,251895.59375,254709.90625,259203.3125,260413.609375,264016.6875,266945.71875,268230.28125,269730.71875,271479.1875,272450.0,274186.1875,274756.59375,275674.71875,277282.28125,277229.8125,277835.78125,279646.40625,279907.28125,280223.125,280488.1875
Lancaster - PA,245511.59375,246609.5,247799.5,248109.09375,249701.296875,250561.203125,251844.296875,252743.5,254790.40625,256574.3125,257337.578125,258456.78125,258382.5,258688.390625,259523.59375,260947.515625,260850.09375,221292.796875,241429.09375,244319.0,246584.703125,248732.0,251411.109375,253553.296875,257449.796875,259491.09375,260693.609375,261733.609375,262636.0,263220.3125,263884.875,265012.21875,265252.28125,266258.5,267053.40625,267898.5,268399.5,269282.90625,269661.90625,269997.3125,270182.3125
Lansing - MI,228758.609375,230485.796875,232339.0,234166.203125,235287.09375,235082.203125,234650.40625,235565.40625,236320.09375,236489.296875,237186.203125,237781.59375,238379.0,238907.109375,237432.90625,236612.90625,238582.0,198952.5,216461.703125,215779.609375,218149.3125,217628.0,221188.40625,222876.90625,225147.90625,228909.890625,231328.59375,234014.296875,235789.59375,238943.0,240655.90625,240292.40625,242075.1875,242116.890625,243052.40625,245857.890625,246783.0,247987.703125,248185.109375,248335.6875,248445.09375
Las Vegas - NV,933416.0,942521.5,953594.1875,957462.6875,967779.75,971752.9375,979820.3125,984840.5625,993536.3125,1001449.0,1010198.0,1017447.0,1026041.0,1031989.0,1037961.0625,1047457.0,1051334.0,805288.8125,895036.9375,913462.5,928868.0,970451.0,1011609.0,1035550.0625,1056174.0,1078562.0,1091661.0,1100607.0,1112797.0,1119619.0,1125694.0,1139512.0,1145514.0,1150715.0,1151783.0,1156713.0,1151698.0,1150846.0,1150087.0,1151682.0,1152867.0
Lehigh Valley - PA,361985.0,362799.8125,365864.1875,367039.0,367411.40625,368568.375,369969.21875,370892.40625,372334.8125,374852.28125,375214.59375,376914.78125,378803.5,379573.90625,381038.78125,382554.09375,382157.8125,323482.09375,352324.1875,359310.40625,364093.28125,366121.1875,370735.59375,376723.78125,380163.90625,383180.3125,385902.40625,387336.3125,389107.6875,389435.5,388928.71875,390579.40625,392742.8125,394946.8125,397421.21875,399272.5,401746.0,402837.875,403663.78125,404563.125,405038.59375
Lexington - KY,272203.40625,273172.0,275196.09375,275595.40625,277863.8125,276226.59375,276968.8125,277045.6875,275790.0,277025.59375,276156.59375,275536.28125,276588.8125,278203.1875,279381.8125,280381.90625,281418.09375,248757.59375,265927.1875,267324.0,268486.3125,270578.0,274536.28125,277948.09375,280760.5,283783.0,286766.28125,290319.0,292680.21875,294824.0,296578.875,297971.90625,299501.0,300417.375,302353.0,302347.40625,304203.875,306190.1875,306351.09375,306355.59375,306467.71875
Little Rock - AR,355702.59375,356815.78125,358217.09375,358420.40625,359788.21875,361544.5,362838.40625,363002.40625,362051.40625,364693.21875,367553.8125,368857.78125,369384.1875,368151.40625,366744.90625,368220.0,368990.28125,340396.40625,352223.6875,356709.8125,358792.90625,362990.8125,366537.0,372237.09375,375734.8125,378088.90625,380980.5,384437.8125,387075.90625,388636.1875,390361.78125,392814.5,393743.28125,396382.59375,398691.5,400209.0,402013.625,401968.6875,402848.59375,402440.71875,402400.09375
Long Island - NY,1324405.0,1329362.0,1336866.0,1340031.0,1344248.0,1347347.0,1353129.0,1353373.0,1351705.0,1357779.0,1354571.0,1357858.0,1357925.0,1356059.0,1353690.0,1354542.0,1351833.0,1090545.0,1209595.0,1251320.0,1262151.0,1270673.0,1283573.0,1304430.0,1319159.0,1322620.0,1329190.0,1333662.0,1336811.0,1343469.0,1349883.0,1349454.0,1353233.0,1359769.0,1361697.0,1365247.0,1371180.0,1370085.0,1375092.0,1376337.0,1377092.0
Los Angeles - CA,4351779.0,4384631.0,4398015.0,4408701.0,4414428.0,4431591.0,4460296.0,4477767.0,4494761.0,4499422.0,4517812.0,4539058.0,4549219.0,4544527.0,4562118.0,4583619.0,4606221.0,3926235.0,4051388.0,4129387.25,4143314.0,4267167.0,4359522.0,4431734.0,4481818.0,4523388.0,4544308.0,4554710.0,4547174.0,4545954.0,4540340.0,4558646.0,4602762.0,4589997.0,4598267.0,4615750.0,4613459.0,4613915.0,4610099.0,4608525.0,4608310.0
Louisville - KY,661844.1875,665227.1875,669055.3125,668323.8125,670841.1875,674255.125,677293.875,677633.4375,678343.0,681322.5,681981.3125,683081.125,683317.5,684118.75,687375.9375,689170.75,688410.8125,605699.875,650859.8125,659208.0,665482.0,667736.5625,675161.3125,680994.375,687964.75,691288.5,697644.0,703175.75,705803.25,709202.8125,710403.0625,713371.1875,717288.3125,718971.5,720532.75,720349.4375,722480.25,724773.9375,725388.5,725550.1875,725892.1875
Madison - WI,396022.875,397573.78125,399777.40625,401347.0,401432.90625,403188.1875,403590.59375,403650.5,406879.3125,408360.5,408156.1875,409342.59375,411321.90625,413075.5,411959.09375,414589.1875,415660.0,369368.40625,388920.59375,392050.6875,395395.59375,400022.625,404223.6875,404874.3125,408769.40625,410999.5,415267.40625,418487.21875,421017.09375,423104.0,425821.90625,427308.8125,429992.8125,430908.6875,431149.6875,429942.0,430556.78125,429582.3125,430828.5,431095.875,431375.3125
Manchester - NH,203230.109375,203923.203125,204044.6875,204816.40625,205693.09375,206254.5,206593.59375,206236.296875,206701.09375,207344.5,207742.0,208783.09375,209455.3125,210034.390625,209977.90625,210344.796875,210346.796875,183344.5,195549.5,198009.09375,198681.203125,199411.796875,200962.296875,202038.296875,203169.203125,204118.8125,205788.0,205828.703125,206744.703125,207405.90625,207362.0,207532.8125,207426.40625,206889.609375,206984.0,208599.59375,208803.5,209174.8125,208949.09375,208895.40625,208911.0
McAllen - TX,249367.40625,250831.5,252919.6875,254664.5,255693.296875,257385.3125,257409.0,259901.0,262112.0,263469.09375,264765.28125,266280.78125,267469.09375,268845.40625,271651.78125,273281.5,274384.3125,254518.59375,262877.5,263989.90625,266152.8125,271377.28125,277968.40625,280108.40625,283191.40625,285480.09375,290989.8125,292284.6875,295278.1875,296489.09375,298745.21875,300440.625,300101.28125,300717.90625,303188.6875,303484.5,305107.40625,305822.5,306762.0,307485.8125,308023.1875
Melbourne - FL,205556.90625,208644.0,212390.109375,213568.09375,215247.09375,215908.09375,216056.90625,219852.203125,222808.5,225031.296875,227293.796875,229558.109375,230823.5,232879.5,234567.5,236179.5,235748.5,219015.203125,229464.796875,231483.0,234983.90625,236743.296875,239715.1875,240192.59375,242531.0,243651.390625,246360.3125,249140.0,251511.09375,253795.8125,254986.609375,256438.6875,256915.1875,257810.609375,258696.5,259737.796875,261472.8125,261560.484375,261688.59375,261665.890625,261838.015625
Memphis - TN,635651.0,636171.3125,639530.8125,640271.8125,640082.1875,642298.25,643039.3125,643244.0625,645063.125,648713.625,650172.125,651419.125,654160.8125,655279.4375,655522.8125,654535.5,654642.0,606771.75,620027.5625,636969.9375,633913.0,637731.625,645338.375,648357.1875,654264.25,661772.125,660098.0,658798.25,660170.75,658450.3125,659612.4375,660395.375,662864.0,661873.25,660897.875,661050.5,658601.0,660386.75,660981.3125,660529.125,660466.1875
Miami - FL,1141545.0,1150109.0,1158720.0,1161904.0,1167814.0,1173678.0,1168445.0,1178635.0,1186737.0,1190882.0,1200863.0,1207920.0,1213268.0,1213539.0,1223092.0,1232316.0,1230581.0,1075125.0,1119445.0,1134797.0,1148899.0,1164827.0,1193470.0,1212257.0,1227547.0,1245422.0,1264151.0,1278081.0,1285793.0,1298005.0,1306267.0,1319235.0,1327822.0,1332164.0,1339339.0,1348594.0,1355526.0,1356441.0,1356902.0,1357108.0,1357561.0
Milwaukee - WI,859988.5625,860739.5,862227.8125,862525.0,864317.3125,865929.3125,867060.125,868422.8125,872697.1875,872912.1875,873269.125,874052.1875,872869.0,873472.75,873930.4375,875047.5,873722.6875,775278.375,816482.0,821009.25,823893.625,828451.625,836604.1875,839128.75,847076.8125,848454.0,855443.625,857697.0625,860553.5625,859462.25,861642.0,862190.3125,861553.0,863954.5,865341.375,866038.0,867638.6875,862842.0,860632.625,861407.25,861249.875
Minneapolis - MN,1891696.0,1897975.0,1913938.0,1918353.0,1934594.0,1936682.0,1944446.0,1947310.0,1962945.0,1962229.0,1970368.0,1974400.0,1975397.0,1981990.0,1986760.0,1990341.0,1994128.0,1736112.0,1823688.0,1843062.0,1864370.0,1877095.0,1892664.0,1911969.0,1924430.0,1931807.0,1941717.0,1947709.0,1961727.0,1965960.0,1970972.0,1976049.0,1979388.0,1986721.0,1989045.0,2001346.0,2005149.0,2001987.0,2005150.0,2007233.0,2008328.0
Mobile - AL,182554.796875,183976.390625,183065.09375,182388.109375,183722.390625,183751.609375,184201.59375,184264.40625,183904.40625,184828.09375,185159.1875,186276.703125,185857.0,185357.796875,186321.203125,186076.796875,186312.0,170884.796875,177687.0,179171.703125,179579.796875,181029.203125,182935.296875,183858.5,185453.09375,185650.296875,186665.796875,187537.90625,188192.0,188357.0,188632.09375,188150.703125,189384.90625,190361.09375,191373.3125,192713.0,193410.90625,194097.703125,194135.703125,194126.09375,194110.390625
Modesto - CA,168859.796875,170379.296875,172292.609375,172039.09375,172270.90625,173798.40625,175504.59375,176540.890625,177980.609375,179065.703125,179030.5,179751.203125,180032.390625,180762.09375,181589.90625,182743.296875,183645.09375,165358.40625,171889.203125,173703.90625,175079.5,177565.796875,179936.40625,181100.0,184587.296875,185350.796875,186266.6875,186838.296875,187192.703125,188357.0,188798.703125,189718.59375,190085.296875,190194.203125,191674.109375,194519.109375,195385.1875,195100.59375,195426.796875,195815.3125,196016.203125
Montgomery - AL,174976.0,175631.890625,176016.40625,176697.796875,177464.0,177626.5,177170.703125,177040.296875,176616.109375,176934.0,176932.09375,176355.296875,177036.796875,177964.796875,178091.296875,177309.59375,177478.109375,161975.5,168705.40625,171503.40625,172712.59375,172836.90625,174971.5,176314.109375,176461.8125,176832.0,178617.90625,179275.5,180564.40625,181596.6875,182533.203125,183913.890625,185183.0,186421.0,187061.09375,187428.609375,188558.90625,188648.5,188589.0,188318.09375,188249.40625
Myrtle Beach - SC,127475.8984375,128125.1953125,130167.1015625,130011.0,132823.390625,134118.703125,134819.0,135093.90625,137712.0,139129.0,137928.40625,138067.796875,139359.5,140733.40625,141840.0,141107.703125,140342.296875,115285.3046875,129327.390625,133395.296875,134176.5,135139.203125,137484.703125,140220.390625,142628.09375,144054.5,146692.09375,148724.390625,151019.890625,149060.5,151572.203125,153089.203125,153668.90625,153898.40625,153466.296875,156123.59375,157506.109375,160667.09375,161218.09375,161474.0,161646.5
Naples - FL,139508.796875,140924.390625,142468.90625,143288.296875,144408.0,145436.703125,142716.203125,145913.40625,147662.59375,149188.09375,150385.609375,152384.0,153771.390625,153654.5,154334.703125,156075.109375,156743.390625,137726.109375,148094.796875,148431.796875,150511.0,153754.890625,157144.390625,159098.09375,160643.90625,163754.203125,166479.40625,166382.0,169073.0,170673.59375,172401.703125,174406.296875,176846.0,178307.09375,179172.203125,176859.796875,177014.5,177482.703125,177789.203125,178148.0,178401.59375
Nashville - TN,935277.5,942953.6875,954126.125,961988.25,970442.875,977811.25,988783.8125,994528.1875,1001989.0,1009710.0,1019058.0,1027069.0,1035694.0,1043712.0625,1048856.0,1052557.0,1059168.0,943885.6875,993666.3125,1022519.0,1028641.9375,1042217.0625,1065090.0,1082844.0,1104260.0,1119559.0,1132898.0,1143518.0,1153434.0,1161846.0,1166819.0,1174607.0,1180696.0,1188447.0,1191261.0,1190693.0,1193593.0,1200390.0,1202963.0,1204432.0,1205996.0
New Haven - CT,274995.59375,275632.125,276260.0,276527.09375,278296.59375,279222.5,278235.0,277778.09375,278319.3125,279756.90625,279853.78125,279864.5,279218.1875,280101.40625,282247.3125,284815.5,284551.59375,249461.0,269077.5,271124.78125,271319.875,273908.1875,277801.78125,280108.40625,283790.90625,286045.8125,285269.8125,285854.625,286384.875,287397.625,289746.875,292100.59375,293565.0,293939.5,293829.0,295223.5,295637.59375,296227.90625,296302.09375,296211.09375,296115.6875
New Orleans - LA,483677.09375,484176.40625,485425.0,482441.71875,483889.90625,483180.125,482162.90625,482649.40625,484621.0,485902.3125,485663.90625,486616.59375,489838.5,491401.3125,490825.71875,493460.125,493298.3125,409426.90625,429304.0,437327.09375,441832.3125,448077.21875,447041.90625,451703.0,458521.09375,461846.1875,465350.90625,466629.3125,469214.1875,469360.6875,467347.6875,469275.6875,471578.1875,474283.375,475909.40625,478137.0,479712.59375,479828.40625,479910.5,479722.8125,479628.125
New York - NY,5829489.0,5846549.0,5884994.0,5906849.0,5946949.0,5967912.0,5997442.0,6018505.0,6043589.0,6076973.0,6087460.0,6135198.0,6162598.0,6195859.0,6198244.0,6230987.0,6241680.0,5102351.0,5396694.0,5533445.0,5560171.0,5631310.0,5735381.0,5884369.0,5977463.0,6055901.0,6131871.0,6171167.0,6219332.0,6215479.0,6241534.0,6258380.0,6309427.0,6350977.0,6370703.0,6410619.0,6441310.0,6432369.0,6454659.0,6465442.0,6472324.0
Norfolk - VA,771237.4375,772674.1875,775682.625,778535.25,781161.3125,785404.8125,787888.125,788891.1875,792392.875,797468.6875,795161.9375,796811.5,797714.125,799243.125,800561.375,804777.0,804585.0,719176.5,754717.25,766164.1875,768189.5,769673.8125,777425.125,781697.8125,784704.0,790319.6875,794751.375,798860.4375,805328.4375,808609.8125,813750.8125,816487.125,820301.1875,822983.875,825562.5,829415.25,828019.6875,824798.0,825378.5,823672.9375,823175.125
Northern New Jersey - NJ,986171.8125,989006.0,992651.625,993271.4375,996767.25,1001430.0,1006348.0,1008244.0,1009834.0,1012378.0,1014140.0,1016333.0,1020886.0,1024360.9375,1027040.0625,1026008.0625,1024503.0625,871383.9375,923993.75,938848.1875,948072.375,962754.1875,978868.4375,997293.25,1008360.0,1017217.0,1025717.0625,1030819.0,1038555.0625,1043379.0,1050333.0,1056504.0,1060373.0,1066395.0,1067182.0,1071819.0,1072823.0,1068123.0,1067214.0,1066766.0,1066342.0
Northwest Arkansas - AR,238497.890625,240758.40625,243876.203125,245912.796875,247770.5,249229.703125,250844.703125,252676.890625,254723.90625,256307.796875,256971.1875,257757.6875,259580.8125,261951.90625,264821.28125,267814.5,270617.40625,251403.59375,262341.3125,266023.71875,269319.6875,271776.875,274769.5,279111.3125,284823.21875,289340.21875,292652.59375,294950.0,296277.5,298220.875,299711.6875,302141.90625,304203.09375,306327.5,309239.09375,311544.90625,313908.0,315818.21875,316855.59375,317415.09375,317942.28125
Ocala - FL,99454.4609375,100831.296875,101473.796875,101992.3046875,102297.3046875,103027.3984375,102830.296875,103833.8984375,104764.8984375,105287.6953125,105919.40625,106938.5,107506.796875,108064.296875,108720.703125,109339.3046875,109340.3046875,103227.6015625,107041.1015625,108489.8984375,109641.40625,110162.6953125,111460.6015625,112568.5,114255.6015625,115603.0,116495.6953125,117606.90625,119010.59375,119754.6015625,120611.1953125,121664.1015625,122054.703125,123245.6015625,124050.0,123982.5,124612.8984375,125030.1953125,125100.40625,125195.1015625,125223.0
Ogden - UT,222708.890625,224601.390625,227484.796875,229873.59375,230227.203125,232718.703125,234583.6875,235265.796875,237884.296875,238954.1875,239984.09375,241776.796875,243305.0,245101.203125,246928.890625,248046.796875,248716.0,235561.09375,245450.703125,248419.90625,250285.0,251629.203125,253810.203125,254683.296875,257516.390625,259258.09375,261591.609375,263232.78125,265933.59375,268748.40625,270217.09375,271484.0,270821.40625,271968.40625,272635.90625,276728.09375,276831.90625,276771.40625,276703.1875,276064.59375,276334.90625
Oklahoma City - OK,630099.9375,627660.5625,627627.9375,627127.625,627831.8125,633210.5625,638640.9375,640414.4375,643132.875,648513.6875,651671.0,652551.0625,657189.6875,658343.1875,661786.6875,665636.25,661809.0625,607307.625,629780.0,634302.6875,635246.5,641161.6875,646838.0,653940.6875,659026.1875,666963.3125,677025.3125,682852.75,691547.1875,694549.9375,698705.3125,702562.5,705249.5625,708420.0,712008.8125,715533.1875,714817.3125,717853.8125,718468.0,718080.3125,718253.4375
Omaha - NE,493881.8125,495446.28125,498125.875,497549.1875,499402.59375,499058.59375,498590.40625,499661.0,500129.40625,502523.1875,502484.5,503629.59375,503717.8125,506187.28125,507685.3125,508494.28125,508465.90625,465026.40625,483293.78125,486804.40625,489035.8125,490537.125,493358.875,494776.21875,498415.59375,497385.59375,499737.625,501478.3125,504954.0,508923.625,511206.3125,512610.40625,512429.8125,515220.59375,515721.6875,517602.71875,516955.875,518373.78125,518647.8125,518798.8125,518994.3125
Orange County - CA,1569086.0,1575619.0,1586976.0,1602253.0,1602604.0,1615767.0,1624919.0,1632852.0,1645502.0,1649567.0,1655126.0,1658146.0,1664244.0,1674650.0,1678276.0,1680288.0,1682083.0,1439789.0,1494677.0,1530160.0,1529834.0,1572589.0,1606468.0,1635298.0,1648224.0,1665099.0,1669439.0,1670923.0,1669057.0,1676888.0,1683918.0,1685821.0,1697497.0,1690084.0,1691745.0,1695384.0,1698195.0,1697401.0,1696211.0,1696127.0,1696546.0
Orlando - FL,1188966.0,1201764.0,1218018.0,1226303.0,1238420.0,1246781.0,1251458.0,1271174.0,1281939.0,1290266.0,1301810.0,1312560.0,1322367.0,1329641.0,1339067.0,1345873.0,1349553.0,1134800.0,1183150.0,1220295.0,1235290.0,1264540.0,1305372.0,1343543.0,1368470.0,1393392.0,1415075.0,1432705.0,1448845.0,1464363.0,1467031.0,1478350.0,1493136.0,1499382.0,1504912.0,1512205.0,1529151.0,1531152.0,1526520.0,1528970.0,1531265.0
Palm Beach - FL,597884.0,603327.5,607035.6875,611012.0625,615881.0,618651.8125,616372.3125,621356.375,624619.375,625935.5,629270.875,633341.6875,635177.125,637438.0,639778.875,644032.4375,645194.8125,567272.8125,599918.0,608315.4375,620106.3125,625907.75,639800.75,649020.375,654751.6875,663692.625,671987.125,677576.1875,684479.625,688456.125,692815.0,699380.375,701212.8125,702511.0,705555.5,702597.75,707586.125,712074.6875,712995.4375,713913.8125,714605.5
Pensacola - FL,171020.5,172440.5,174221.0,175400.09375,176831.5,177160.5,177837.09375,179370.609375,179777.6875,181797.0,183393.796875,183546.59375,185490.90625,186323.5,187354.09375,189143.59375,189645.5,177483.09375,183652.296875,184672.890625,186247.0,185957.90625,188400.0,190871.203125,191813.59375,193902.890625,194846.796875,196366.8125,197984.609375,199246.796875,200296.59375,200960.90625,200923.40625,201346.6875,201836.109375,201776.703125,203181.90625,203224.203125,203333.0,203205.5,203194.703125
Philadelphia - PA,2834785.0,2849340.0,2869094.0,2877013.0,2890723.0,2897882.0,2909005.0,2916370.0,2922036.0,2933201.0,2941329.0,2952627.0,2960998.0,2973151.0,2984838.0,2995929.0,2995459.0,2566655.0,2746038.0,2786531.0,2809472.0,2839454.0,2880048.0,2923191.0,2968249.0,2994763.0,3021738.0,3036756.0,3058736.0,3067062.0,3081868.0,3090308.0,3096055.0,3108353.0,3113718.0,3124814.0,3142660.0,3150226.0,3156797.0,3157115.0,3158477.0
Phoenix - AZ,1952957.0,1965728.0,1985821.0,1996087.0,2009728.0,2032752.0,2047909.0,2060698.0,2080689.0,2099159.0,2116723.0,2131212.0,2151002.0,2166781.0,2188574.0,2208687.0,2217842.0,2042713.0,2105567.0,2145260.0,2172459.0,2200291.0,2236576.0,2259811.0,2288842.0,2323773.0,2344414.0,2360033.0,2378214.0,2406115.0,2425355.0,2414433.0,2463271.0,2455529.0,2433766.0,2451857.0,2464450.0,2467875.0,2468071.0,2470957.0,2473754.0
Pittsburgh - PA,1187204.0,1187003.0,1188128.0,1189266.0,1193579.0,1197614.0,1202108.0,1204693.0,1208557.0,1209626.0,1211545.0,1214644.0,1217124.0,1218513.0,1220384.0,1221466.0,1215545.0,1040348.0,1113409.0,1119207.0,1123615.0,1132731.0,1145095.0,1154367.0,1163802.0,1167311.0,1173238.0,1177701.0,1184111.0,1186623.0,1192381.0,1195624.0,1201939.0,1202838.0,1205067.0,1209456.0,1216582.0,1217807.0,1219205.0,1219684.0,1219636.0
Port St. Lucie - FL,140572.5,141755.59375,142668.390625,143654.296875,144408.0,145237.0,144982.09375,147012.0,148627.8125,150020.796875,150951.796875,152317.390625,153638.3125,154320.5,154934.5,156408.5,157043.390625,144290.796875,151982.296875,154299.703125,155878.09375,157085.09375,158943.796875,160460.796875,162308.90625,164120.296875,166512.6875,167981.203125,170505.296875,172172.203125,172535.0,173338.8125,173744.59375,175201.703125,177133.109375,178231.09375,178453.40625,178552.5,178781.203125,179032.890625,179213.703125
Portland - ME,268646.6875,270013.78125,271439.0,272400.78125,274002.28125,274961.59375,276202.40625,277378.59375,278252.6875,279756.90625,280320.09375,281595.78125,282346.90625,283165.1875,284846.1875,285982.21875,286051.6875,245944.203125,260431.0,271158.125,273620.0,276838.8125,278568.125,279576.59375,281459.8125,283184.0,284338.59375,286021.21875,288250.21875,289096.09375,290646.6875,291733.625,293064.78125,293839.375,295266.375,295992.71875,297110.0,295158.125,295107.59375,295051.40625,295036.71875
Portland - OR,1137776.0,1144949.0,1150923.0,1159051.0,1166848.0,1177708.0,1185081.0,1188580.0,1193348.0,1201333.0,1205250.0,1213379.0,1218888.0,1223541.0,1230879.0,1236134.0,1236213.0,1083353.0,1133617.0,1137311.0,1143784.0,1161870.0,1182382.0,1195546.0,1213654.0,1217325.0,1234562.0,1231807.0,1249362.0,1246034.0,1248738.0,1244697.0,1246092.0,1249685.0,1254573.0,1251397.0,1253925.0,1252141.0,1247232.0,1247785.0,1248386.0
Poughkeepsie - NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providence - RI,719449.25,719515.9375,722053.125,723196.625,725934.6875,727250.125,730808.3125,730931.875,730525.6875,733050.4375,733841.8125,734885.6875,736238.75,735103.8125,736388.5,738973.375,739514.125,609551.5625,668990.4375,683146.5,687450.3125,697208.8125,706350.25,713531.9375,719733.8125,725197.3125,728272.6875,729462.25,734082.0,733679.875,738931.1875,740726.375,741465.875,744582.1875,744734.375,741787.875,741152.0,742692.6875,743803.0,743606.8125,743726.375
Provo - UT,232946.796875,236702.5,239520.703125,241387.203125,244241.890625,246833.0,250678.0,255107.09375,258417.90625,259905.09375,261900.78125,264949.0,267036.28125,268645.59375,271551.78125,273448.21875,272484.09375,261384.796875,275444.875,280760.1875,285420.90625,288827.5,293729.5,295762.3125,301407.09375,304115.0,305888.5,308076.6875,308801.40625,309676.78125,311009.625,313150.6875,313373.90625,314742.0,315022.09375,319070.09375,318994.1875,319027.59375,319725.5,320924.1875,321888.6875
Raleigh - NC,587851.6875,592055.5,596075.3125,600672.8125,603996.8125,608044.625,616182.1875,619474.5,624296.375,629761.25,628955.0,633873.5,640880.625,641992.0,645227.125,651602.125,657075.5,592938.8125,626261.125,641137.5,648914.125,662241.8125,672328.9375,678900.5625,688664.125,698542.8125,709848.875,712670.875,719925.875,725687.375,732032.5,738224.4375,742966.625,748522.25,751052.3125,753460.375,759823.9375,764823.75,762557.9375,764123.3125,765568.75
Reading - PA,176106.203125,175665.203125,176182.6875,176764.40625,176764.890625,177160.5,178037.09375,178937.8125,178979.0,179798.5,179463.5,180117.40625,181463.59375,181894.390625,181856.40625,181543.203125,181078.296875,151826.90625,165454.703125,167469.1875,167912.296875,168541.0,170439.703125,172159.609375,174863.40625,176798.703125,177886.203125,178875.703125,179798.296875,179898.296875,180433.59375,180711.296875,181114.59375,182046.796875,183083.203125,184217.796875,184677.3125,185272.0,185369.296875,185475.203125,185534.296875
Reno - NV,227063.296875,228424.609375,231906.796875,233900.0,236984.890625,240841.0,244413.609375,246418.203125,249232.703125,253310.109375,256604.796875,257524.59375,257350.703125,259021.390625,260789.703125,262680.90625,261916.8125,230302.59375,248466.796875,253454.296875,256885.5,259122.1875,261907.40625,265351.8125,270437.1875,272568.78125,274428.3125,275026.78125,275126.71875,277839.90625,279782.0,281525.375,278925.125,280049.0,280892.5,283116.21875,283658.1875,283691.5,283574.40625,283734.3125,283977.375
