Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1
Huntsville - AL,454404.125,456029.21875,457597.0,459518.09375,461408.375,463287.0,465155.0,467325.0,469474.5,471615.90625,473767.0,476105.0,478440.5,480762.21875,483098.0,485968.5,488850.3125,491723.6875,494723.0,497034.90625,499221.71875,501526.3125,504034.0,506701.8125,509440.1875,512213.625,515150.6875,518448.5,521815.0,525274.75,528712.25,532184.0625,535730.5,539346.625,542860.25,544882.0625,546809.875,548154.125,549371.5625,550661.6875,551907.75
Indianapolis - IN,1989160.0,1995226.0,2001041.0,2007003.0,2012830.0,2018606.0,2024336.0,2031110.0,2037795.0,2044444.0,2051136.0,2056721.0,2062294.875,2067811.0,2073386.0,2078794.875,2084252.875,2089675.0,2092800.0,2096368.875,2099412.0,2102951.0,2107339.0,2111438.0,2115834.0,2120375.0,2125592.0,2130951.0,2136596.0,2142624.0,2148560.0,2155691.0,2163123.0,2170831.0,2178124.0,2185856.0,2193303.0,2197922.0,2202050.0,2206068.0,2210086.0
Inland Empire - CA,4441611.0,4452700.0,4463228.0,4475180.0,4486833.0,4498371.0,4509806.0,4519626.0,4529248.0,4538792.0,4548430.0,4555151.0,4561847.0,4568413.0,4575112.0,4583908.0,4592811.0,4601634.0,4608871.0,4618339.0,4626649.0,4636054.0,4647332.0,4652884.0,4659088.0,4665612.0,4673618.0,4679954.0,4686916.0,4694714.0,4702311.0,4710229.0,4718796.0,4727962.0,4736214.0,4741826.0,4747531.0,4749106.0,4750864.0,4754206.0,4758227.0
Jackson - MS,627997.625,628507.3125,628938.0,628925.75,628871.1875,628800.75,628716.0,628251.0,627758.5,627255.3125,626765.0,626165.5625,625562.9375,624942.3125,624340.0,622869.0,621412.4375,619945.125,618851.375,617274.1875,615542.9375,613958.0,612619.875,611741.5625,610950.0,610200.8125,609645.5,609393.0,609222.4375,609160.1875,609071.6875,608644.3125,608300.3125,608032.25,607645.875,606008.1875,604556.8125,602714.75,601005.1875,599515.0,598236.0
Jacksonville - FL,1475121.0,1483873.0,1492438.0,1500427.0,1508317.0,1516168.0,1523984.0,1531576.0,1539101.0,1546599.0,1554129.0,1561516.0,1568895.0,1576229.0,1583609.0,1591007.0,1598442.0,1605850.0,1612992.0,1620197.0,1626995.0,1634176.0,1642019.0,1652139.0,1662489.0,1672953.0,1683951.0,1693919.0,1704111.0,1714608.0,1725032.0,1731704.0,1738614.0,1745743.0,1752535.0,1758802.0,1764706.0,1768639.0,1772301.0,1776202.0,1780113.0
Kansas City - MO,2109809.0,2115865.0,2121656.0,2127481.0,2133165.0,2138793.0,2144373.0,2149511.0,2154555.0,2159562.0,2164614.0,2168662.0,2172698.0,2176672.0,2180710.0,2184487.0,2188314.0,2192104.0,2195389.0,2197487.0,2199034.0,2201103.0,2204059.0,2204972.0,2206195.0,2207572.0,2209650.0,2213787.0,2218219.0,2223046.0,2227777.0,2233441.0,2239413.0,2245669.0,2251493.0,2258186.0,2264532.0,2268609.0,2272323.0,2275719.0,2278697.0
Killeen - TX,439772.0,440996.71875,442166.0,444031.5,445867.40625,447691.8125,449506.0,451786.90625,454048.09375,456301.40625,458564.0,461280.09375,463993.71875,466694.09375,469408.0,471435.3125,473473.5,475503.6875,477205.6875,479708.09375,482089.6875,484584.90625,487276.21875,489078.40625,490949.0,492853.5,494915.1875,496813.0,498777.09375,500830.40625,502862.5,504572.125,506351.0,508194.0,509938.8125,511679.1875,513343.375,514473.5,515536.625,516619.03125,517683.21875
Knoxville - TN,866851.375,868890.8125,870821.0,873170.6875,875462.125,877731.0625,879980.0,882071.5,884124.5,886162.125,888218.0,890111.3125,891999.8125,893862.9375,895752.0,898316.0,900900.875,903470.25,906061.0,908701.4375,911113.5,913741.0,916737.625,920793.8125,924978.5625,929227.1875,933772.5,937137.8125,940628.125,944286.625,947905.1875,950997.625,954221.1875,957566.3125,960726.9375,962150.8125,963701.4375,964460.875,965328.0,966465.5,967558.0
Lafayette - LA,410164.875,410450.8125,410685.0,410477.375,410242.40625,409996.78125,409742.0,409619.90625,409479.8125,409332.6875,409194.0,409068.0,408939.78125,408800.0,408672.0,408470.3125,408278.0,408078.78125,408213.28125,408809.125,409302.40625,409892.59375,410648.28125,411350.0,412110.5,412900.5,413823.09375,414394.59375,415021.90625,415723.375,416407.40625,417572.125,418795.0,420071.90625,421268.40625,422349.40625,423380.625,423979.875,424541.0,425237.5,425836.40625
Lakeland - FL,648837.25,652883.125,656847.0,661395.6875,665900.3125,670387.875,674860.0,679834.25,684778.6875,689711.3125,694658.0,698757.0,702852.1875,706927.3125,711023.0,715687.1875,720368.0,725036.5,730155.0,736561.25,742781.8125,749176.875,755876.375,764673.8125,773579.25,782540.0,791754.875,799936.8125,808223.0625,816653.375,825049.3125,830949.5625,836955.875,843061.125,848996.1875,853207.25,857251.3125,860339.5,863285.8125,866368.3125,869462.0
Lancaster - PA,540942.625,541747.375,542484.0,543450.625,544380.8125,545297.125,546201.0,547039.9375,547854.6875,548660.25,549477.0,550020.625,550561.1875,551086.125,551627.0,552070.6875,552527.3125,552974.4375,552809.875,553692.1875,554435.75,555310.4375,556409.1875,556428.5625,556526.625,556663.0625,556976.625,557587.0,558271.8125,559056.0625,559816.25,560264.5625,560790.5,561387.3125,561875.9375,562765.3125,563599.125,563868.3125,564069.0625,564363.25,564655.1875
Lansing - MI,470249.125,470973.6875,471639.0,472281.71875,472892.78125,473491.78125,474080.0,474021.21875,473941.59375,473853.90625,473776.0,473832.5,473886.40625,473926.78125,473981.0,473830.6875,473691.5,473544.09375,473357.78125,470019.1875,466563.6875,463219.78125,460061.3125,463207.6875,466417.125,469657.40625,473046.6875,473601.09375,474218.59375,474920.40625,475601.40625,476158.1875,476780.6875,477463.5,478054.1875,478617.625,479128.375,479150.59375,479089.0,478999.59375,478898.09375
Las Vegas - NV,2094714.125,2104460.0,2113943.0,2123796.0,2133508.0,2143164.0,2152772.0,2163224.0,2173581.0,2183901.0,2194265.0,2204967.0,2215657.0,2226284.0,2236975.0,2246778.0,2256634.0,2266450.0,2275885.0,2281065.0,2285673.0,2290820.0,2296893.0,2302937.0,2309305.0,2315833.0,2323099.0,2329878.0,2336967.0,2344473.0,2351878.0,2360793.0,2370032.0,2379570.0,2388648.0,2395214.0,2401451.0,2405198.0,2408520.0,2412230.0,2416235.0
Lehigh Valley - PA,840953.0,842207.5,843356.0,845038.8125,846665.0,848269.6875,849855.0,851444.5625,852997.0,854534.75,856090.0,856768.6875,857442.6875,858092.4375,858767.0,859799.3125,860851.625,861889.125,861514.75,863643.1875,865554.8125,867671.0,870137.5625,870269.875,870524.75,870840.0,871432.3125,872964.4375,874612.9375,876417.0,878183.0,879667.4375,881272.5625,882989.0625,884534.75,885275.8125,885977.3125,885840.6875,885610.25,885542.5,885463.625
Lexington - KY,502054.59375,503087.875,504058.0,505515.0,506938.1875,508348.375,509747.0,510462.3125,511155.21875,511839.375,512534.0,513101.625,513666.625,514216.8125,514781.96875,515457.8125,516145.375,516824.28125,517414.625,517228.09375,516912.15625,516718.8125,516733.71875,517383.1875,518105.71875,518864.0,519787.46875,521182.625,522647.21875,524204.78125,525739.8125,527458.375,529249.5,531107.5,532863.25,534925.4375,536827.0,538088.6875,539143.375,540103.8125,541018.8125
Little Rock - AR,734002.3125,734890.375,735686.0,736718.875,737702.375,738667.125,739615.0,740351.625,741055.8125,741747.3125,742454.0,743073.75,743689.25,744283.875,744900.0,745937.8125,746993.0,748035.25,748983.5,749680.75,750190.0,750877.0,751866.8125,753312.3125,754863.5625,756467.125,758311.5625,759792.9375,761375.9375,763094.75,764780.875,766290.25,767905.25,769618.0,771182.375,773192.6875,775050.3125,776103.5,776979.6875,777747.3125,778525.875
Long Island - NY,2897584.0,2899109.0,2900269.0,2902355.0,2904248.0,2906066.0,2907818.0,2909866.0,2911786.0,2913657.0,2915587.0,2916593.0,2917583.0,2918489.0,2919481.0,2920195.0,2920976.0,2921707.0,2915235.0,2917400.0,2918824.0,2920930.0,2924205.0,2921949.0,2920108.0,2918471.0,2917763.0,2918389.0,2919404.0,2920938.0,2922344.0,2928445.0,2934948.0,2941820.0,2948123.0,2943567.0,2939281.0,2932337.0,2925291.0,2919618.0,2914130.0
Los Angeles - CA,10111310.0,10117800.0,10123010.0,10124210.0,10124730.0,10124990.0,10125010.0,10118800.0,10112140.0,10105310.0,10098680.0,10087440.0,10076130.0,10064550.0,10053250.0,10041210.0,10029390.0,10017410.0,9998113.0,9951233.0,9901874.0,9854877.0,9811836.0,9792764.0,9775084.0,9758089.0,9744196.0,9738308.0,9733726.0,9730880.0,9727610.0,9729724.0,9733189.0,9737894.0,9740727.0,9740669.0,9739066.0,9726477.0,9710973.0,9696248.0,9682636.0
Louisville - KY,1333538.0,1335846.0,1337986.0,1340390.0,1342704.0,1344984.0,1347234.0,1348548.0,1349803.0,1351035.0,1352295.0,1353714.0,1355126.0,1356499.0,1357912.0,1359310.0,1360740.0,1362147.0,1362992.0,1362695.0,1362055.0,1361739.0,1361972.0,1362760.0,1363740.0,1364814.0,1366323.0,1368903.0,1371667.0,1374674.0,1377623.0,1381454.0,1385475.0,1389672.0,1393602.0,1397268.0,1400717.0,1402718.0,1404419.0,1406107.0,1407715.0
Madison - WI,651137.5625,653560.9375,655902.0,657917.4375,659888.9375,661843.5,663783.0,665234.9375,666657.6875,668069.0,669494.0,671123.6875,672749.6875,674356.625,675983.0,677577.0,679186.5625,680784.75,681890.625,681689.5,681317.8125,681107.8125,681172.1875,683221.625,685366.5625,687558.75,689970.1875,691977.875,694078.0,696302.125,698496.5,700578.1875,702756.25,705023.1875,707154.125,709561.875,711777.25,713171.875,714289.6875,715268.625,716206.5
Manchester - NH,412798.1875,413533.125,414216.0,414837.71875,415431.6875,416015.09375,416589.0,417052.40625,417497.5,417935.5,418382.0,419196.59375,420009.0,420809.375,421622.0,422061.3125,422510.5,422952.3125,422927.78125,423318.90625,423603.90625,423989.09375,424545.28125,424889.90625,425294.3125,425728.09375,426297.5,426525.5,426810.6875,427172.09375,427514.90625,428161.5,428867.1875,429627.5,430305.0,431290.90625,432163.3125,432555.78125,432807.1875,432969.21875,433158.8125
McAllen - TX,841382.375,843637.8125,845787.0,847511.25,849178.6875,850824.5625,852451.0,853909.75,855331.125,856737.8125,858162.0,859706.5,861246.25,862761.625,864302.0,866456.625,868631.4375,870791.1875,872842.0,874603.5625,876145.5,877894.6875,879998.0,882287.625,884700.9375,887175.3125,889932.375,892836.4375,895859.8125,899043.5,902189.0625,905442.875,908820.9375,912314.0625,915631.25,919115.8125,922287.625,924360.875,926147.8125,927758.625,929414.9375
Melbourne - FL,571492.125,574348.0625,577132.0,579858.0625,582545.5,585218.0,587877.0,589591.9375,591281.0,592960.0,594651.0,596159.125,597663.875,599151.6875,600657.0,602634.5625,604626.25,606607.4375,608772.0,611093.3125,613260.9375,615573.1875,618134.5,621698.1875,625348.375,629041.375,632935.1875,636435.9375,640021.125,643720.8125,647393.375,649328.8125,651354.9375,653464.875,655450.0625,656884.6875,658253.1875,658978.5625,659705.1875,660592.5,661543.0
Memphis - TN,1337720.0,1337977.0,1338065.0,1338498.0,1338841.0,1339150.0,1339429.0,1340230.0,1340972.0,1341691.0,1342438.0,1342783.0,1343121.0,1343420.0,1343759.0,1344304.0,1344881.0,1345434.0,1346183.0,1345246.0,1343973.0,1343018.0,1342604.0,1341975.0,1341535.0,1341188.0,1341267.0,1340977.0,1340867.0,1340995.0,1341063.0,1341504.0,1342127.0,1342916.0,1343442.0,1345592.0,1347579.0,1348203.0,1348574.0,1348934.0,1349254.0
Miami - FL,2669510.0,2677129.0,2684411.0,2689186.0,2693781.0,2698307.0,2702772.0,2702797.0,2702704.0,2702565.0,2702481.0,2702767.0,2703038.0,2703233.0,2703506.0,2702895.0,2702347.0,2701753.0,2695640.0,2689275.0,2682236.0,2675833.0,2670506.0,2681700.0,2693265.0,2705012.0,2717619.0,2732026.0,2746796.0,2762058.0,2777203.0,2788964.0,2801104.0,2813596.0,2825542.0,2829865.0,2833642.0,2834226.0,2833514.0,2832971.0,2832552.0
Milwaukee - WI,1574472.0,1574436.0,1574201.0,1573946.0,1573586.0,1573186.0,1572750.0,1572737.0,1572654.0,1572545.0,1572468.0,1572873.0,1573270.0,1573622.0,1574020.0,1574257.0,1574530.0,1574776.0,1574564.0,1571816.0,1568675.0,1565907.0,1563769.0,1563487.0,1563427.0,1563474.0,1564019.0,1564703.0,1565596.0,1566769.0,1567875.0,1569081.0,1570504.0,1572127.0,1573446.0,1574598.0,1575516.0,1574807.0,1573757.0,1572644.0,1571455.0
Minneapolis - MN,3542904.0,3552949.0,3562548.0,3573028.0,3583270.0,3593420.0,3603488.0,3612963.0,3622280.0,3631535.0,3640864.0,3648849.0,3656815.0,3664677.0,3672645.0,3678481.0,3684402.0,3690260.0,3694152.0,3693967.0,3692857.0,3692624.0,3693878.0,3694746.0,3696134.0,3697777.0,3700596.0,3705396.0,3710691.0,3716647.0,3722444.0,3731517.0,3741106.0,3751173.0,3760518.0,3770510.0,3779946.0,3785465.0,3790218.0,3794909.0,3799522.0
Mobile - AL,415855.0,416065.71875,416224.0,416054.59375,415857.3125,415649.28125,415432.0,415505.8125,415561.5,415610.0,415667.0,415523.8125,415378.375,415221.1875,415076.0,414985.1875,414904.0,414815.625,414398.09375,414094.3125,413686.8125,413377.40625,413234.5,412671.8125,412167.375,411691.59375,411346.59375,411376.1875,411460.78125,411618.90625,411759.1875,411962.71875,412222.8125,412534.90625,412767.21875,413445.3125,414062.71875,414251.8125,414365.6875,414560.09375,414737.90625
Modesto - CA,537364.3125,538985.5,540539.0,542015.1875,543455.3125,544881.3125,546295.0,547217.3125,548115.8125,549004.8125,549905.0,550449.5625,550991.0625,551517.0,552059.0,552462.375,552878.75,553285.375,553791.875,553597.75,553265.0625,553063.8125,553085.375,552734.625,552462.0,552227.8125,552169.125,552448.125,552801.0625,553252.6875,553680.4375,554202.5,554801.25,555470.5625,556032.75,556030.6875,556007.8125,555469.8125,554914.3125,554529.125,554223.0
Montgomery - AL,381390.6875,381910.875,382383.0,382814.3125,383220.0,383615.8125,384003.0,384045.90625,384072.125,384091.625,384119.0,384405.6875,384690.40625,384964.125,385249.0,385516.0,385791.90625,386061.1875,385416.90625,385235.0,384956.6875,384769.71875,384737.6875,384890.09375,385096.8125,385330.1875,385686.1875,385823.90625,386013.40625,386271.6875,386513.40625,386911.28125,387362.40625,387862.625,388287.8125,389307.59375,390207.5,390645.375,390945.59375,391257.375,391555.78125
Myrtle Beach - SC,308603.90625,311383.90625,314125.0,316776.5,319407.0,322029.21875,324644.0,327217.90625,329777.5,332331.375,334892.0,337033.6875,339173.625,341303.90625,343444.0,345971.90625,348507.90625,351037.90625,353761.28125,356851.90625,359852.28125,362937.0,366169.09375,370406.5,374695.09375,379009.625,383446.09375,387163.09375,390931.625,394770.5,398593.40625,402459.1875,406381.90625,410358.3125,414257.59375,417056.21875,419661.28125,421694.78125,423578.1875,425395.1875,427204.5
Naples - FL,351963.59375,354001.5,355995.0,357472.0,358925.28125,360369.28125,361805.0,362765.40625,363710.0,364648.28125,365594.0,367017.3125,368438.59375,369849.40625,371271.0,372764.09375,374265.90625,375761.28125,377318.59375,379826.8125,382239.28125,384741.78125,387400.21875,390746.0,394146.5,397574.5,401130.625,403401.21875,405725.3125,408122.0,410501.5,411409.5,412375.875,413396.3125,414338.5,414893.1875,415530.40625,415887.5,416304.40625,416930.6875,417581.5
Nashville - TN,1868483.0,1878831.0,1888944.0,1898341.0,1907612.0,1916833.0,1926011.0,1934555.0,1943014.0,1951439.0,1959905.0,1967478.0,1975040.0,1982546.0,1990109.0,1998192.0,2006322.0,2014417.0,2021776.0,2024759.0,2027233.0,2030188.0,2033961.0,2044583.0,2055490.0,2066539.0,2078248.0,2087157.0,2096345.0,2105909.0,2115383.0,2125667.0,2136249.0,2147108.0,2157557.0,2166761.0,2175452.0,2181541.0,2186920.0,2192058.0,2197062.0
New Haven - CT,571538.5625,571364.8125,571119.0,571303.6875,571450.1875,571582.0625,571701.0,571668.0,571609.9375,571542.125,571486.0,571199.5,570910.0,570604.1875,570315.0,570451.0,570600.25,570739.6875,564482.625,565630.125,566635.625,567775.0,569143.6875,569229.8125,569396.1875,569602.125,569989.1875,570554.375,571196.125,571939.8125,572658.875,573581.1875,574582.6875,575657.25,576620.75,577470.5625,578235.25,578399.75,578465.0,578128.1875,577686.875
New Orleans - LA,1012119.0,1013140.0,1014034.0,1013849.0,1013597.0,1013318.0,1013017.0,1012495.0,1011930.0,1011346.0,1010784.0,1010557.0,1010325.0,1010064.0,1009832.0,1009015.0,1008221.0,1007409.0,1005397.0,1002495.0,999343.1875,996428.75,993915.0,989519.5,985263.0,981073.3125,977192.3125,975086.1875,973110.75,971308.0,969461.9375,969439.8125,969551.25,969785.1875,969831.625,970476.375,971141.75,970963.1875,970814.25,970828.9375,970985.5
New York - NY,12339580.0,12360660.0,12380180.0,12392350.0,12403690.0,12414710.0,12425450.0,12432000.0,12438010.0,12443800.0,12449850.0,12453140.0,12456370.0,12459230.0,12462470.0,12458750.0,12455310.0,12451670.0,12383990.0,12303070.0,12219120.0,12138120.0,12062030.0,12037940.0,12015550.0,11993990.0,11976230.0,11996340.0,12018070.0,12041950.0,12065310.0,12107730.0,12151840.0,12197510.0,12240860.0,12272180.0,12301910.0,12314730.0,12322270.0,12329620.0,12338440.0
Norfolk - VA,1751012.0,1752490.0,1753748.0,1755042.0,1756219.0,1757350.0,1758442.0,1759939.0,1761359.0,1762749.0,1764175.0,1766379.0,1768573.0,1770717.0,1772913.0,1775275.0,1777679.0,1780052.0,1781713.0,1782739.0,1783319.0,1784321.0,1786042.0,1785488.0,1785185.0,1785007.0,1785396.0,1785687.0,1786218.0,1787068.0,1787840.0,1789663.0,1791733.0,1794028.0,1795976.0,1799069.0,1801901.0,1802852.0,1803536.0,1804205.0,1804772.0
Northern New Jersey - NJ,2166609.0,2170301.0,2173719.0,2177937.0,2182008.0,2186024.0,2189990.0,2193772.0,2197458.0,2201106.0,2204800.0,2207494.0,2210176.0,2212795.0,2215478.0,2217166.0,2218906.0,2220607.0,2214330.0,2213804.0,2212725.0,2212170.0,2212506.0,2213242.0,2214290.0,2215490.0,2217395.0,2223847.0,2230597.0,2237746.0,2244800.0,2253136.0,2261782.0,2270716.0,2279211.0,2284949.0,2286468.0,2288328.0,2289888.0,2290976.0,2291421.0
Northwest Arkansas - AR,498751.8125,501867.875,504921.0,507947.90625,510940.875,513920.90625,516888.96875,519352.59375,521793.53125,524225.40625,526668.0,529193.8125,531716.9375,534224.6875,536748.0,540068.4375,543401.3125,546724.9375,549933.25,553142.375,556212.25,559413.1875,562840.8125,566585.0,570407.75,574269.5625,578314.8125,581624.3125,585011.4375,588503.4375,591970.8125,595685.1875,599484.6875,603363.875,607130.125,610418.0,613622.1875,615698.5,617621.5625,619507.3125,621334.75
Ocala - FL,347442.40625,348967.59375,350449.0,352071.40625,353670.40625,355260.3125,356842.0,358374.0,359890.40625,361400.5,362918.0,364613.3125,366306.625,367989.40625,369683.0,371752.5,373830.59375,375902.3125,377451.59375,379353.5,381160.0,383056.3125,385107.78125,388063.8125,391074.1875,394111.59375,397275.59375,401079.71875,404936.5,408865.28125,412776.875,416279.90625,419834.40625,423437.09375,426952.90625,429844.5,432374.90625,434150.90625,435554.0,436733.3125,437596.90625
Ogden - UT,596805.125,599723.0625,602566.0,605317.0625,608027.75,610722.875,613404.0,615640.3125,617849.8125,620048.5,622260.0,624508.4375,626753.4375,628980.5625,631226.0,633209.4375,635207.5,637194.5625,639134.1875,641039.625,642783.875,644679.875,646836.4375,648402.3125,650059.0,651760.3125,653668.8125,655454.25,657326.75,659316.3125,661277.375,662767.875,664351.0625,666019.6875,667560.9375,669002.0625,670496.375,671446.3125,672420.25,673620.9375,675038.0
Oklahoma City - OK,1367368.0,1371575.0,1375610.0,1377889.0,1380076.0,1382228.0,1384348.0,1387621.0,1390833.0,1394022.0,1397239.0,1401224.0,1405201.0,1409139.0,1413117.0,1417302.0,1421520.0,1425714.0,1429970.0,1433499.0,1436668.0,1440177.0,1444267.0,1448531.0,1452999.0,1457566.0,1462598.0,1466950.0,1471498.0,1476308.0,1481055.0,1485285.0,1489721.0,1494347.0,1498686.0,1503300.0,1507695.0,1510523.0,1513046.0,1515194.0,1517319.0
Omaha - NE,926928.0,929950.0,932855.0,935453.0,937988.5,940500.0,942990.0,945558.0,948084.75,950595.1875,953125.0,955356.8125,957583.375,959782.75,962010.0,963860.5,965733.25,967589.5,969143.9375,970067.5,970747.9375,971658.3125,972960.5,974132.375,975441.5625,976818.1875,978505.9375,980918.875,983463.0,986182.6875,988860.25,991688.75,994654.1875,997746.5625,1000647.0,1004380.0,1007861.0,1010184.0,1012197.0,1014145.0,1016043.0
Orange County - CA,3165738.0,3170275.0,3174414.0,3177508.0,3180389.0,3183188.0,3185916.0,3186792.0,3187528.0,3188210.0,3188957.0,3188215.0,3187457.0,3186607.0,3185850.0,3186288.0,3186801.0,3187258.0,3186733.0,3179996.0,3172466.0,3165690.0,3160187.0,3158723.0,3157706.0,3156907.0,3157112.0,3155567.0,3154447.0,3153888.0,3153193.0,3155791.0,3158825.0,3162262.0,3165089.0,3165608.0,3165606.0,3162059.0,3157590.0,3153381.0,3149555.0
Orlando - FL,2446405.0,2464605.0,2482497.0,2499294.0,2515925.0,2532491.0,2548999.0,2564186.0,2579262.0,2594292.0,2609376.0,2618401.0,2627411.0,2636347.0,2645359.0,2654677.0,2664056.0,2673389.0,2680505.0,2685270.0,2689360.0,2694087.0,2699900.0,2721342.0,2743165.0,2765178.0,2788081.0,2807458.0,2827206.0,2847460.0,2867593.0,2882153.0,2897097.0,2912399.0,2927129.0,2939404.0,2950741.0,2958544.0,2965065.0,2971515.0,2978083.0
Palm Beach - FL,1429884.0,1436339.0,1442613.0,1447137.0,1451564.0,1455954.0,1460311.0,1463073.0,1465770.0,1468443.0,1471145.0,1474549.0,1477945.0,1481299.0,1484696.0,1487184.0,1489706.0,1492203.0,1494227.0,1496624.0,1498646.0,1501022.0,1504004.0,1511152.0,1518509.0,1525969.0,1533915.0,1539945.0,1546180.0,1552692.0,1559139.0,1562874.0,1566831.0,1570991.0,1574854.0,1580101.0,1584946.0,1587956.0,1590198.0,1592533.0,1594921.0
Pensacola - FL,479137.0,480713.1875,482229.0,483787.1875,485313.125,486826.59375,488329.0,490131.5,491912.6875,493685.3125,495468.0,497608.71875,499746.78125,501870.59375,504009.0,505968.5,507939.78125,509902.3125,511617.1875,513029.59375,514313.15625,515718.1875,517331.46875,518736.3125,520212.59375,521723.5625,523399.78125,525497.6875,527665.875,529928.5,532168.8125,533178.3125,534263.9375,535419.9375,536475.125,537621.375,538654.1875,539083.625,539461.4375,539918.6875,540383.125
Philadelphia - PA,6141781.0,6148227.0,6153898.0,6160716.0,6167123.0,6173371.0,6179479.0,6186663.0,6193576.0,6200382.0,6207316.0,6212725.0,6218100.0,6223298.0,6228677.0,6234046.0,6239559.0,6244965.0,6241750.0,6244658.0,6246000.0,6248823.0,6254165.0,6252255.0,6251229.0,6250636.0,6252030.0,6257828.0,6264463.0,6272215.0,6279697.0,6288834.0,6298839.0,6309643.0,6319229.0,6327399.0,6334616.0,6335251.0,6334799.0,6334442.0,6334085.0
Phoenix - AZ,4517879.0,4537276.0,4556103.0,4572999.0,4589588.0,4606061.0,4622428.0,4640609.0,4658588.0,4676486.0,4694480.0,4715284.0,4736062.0,4756707.0,4777488.0,4802051.0,4826726.0,4851318.0,4875297.0,4893617.0,4910707.0,4928955.0,4949195.0,4967010.0,4985520.0,5004372.0,5024819.0,5039644.0,5055139.0,5071536.0,5087714.0,5107479.0,5127948.0,5149069.0,5169199.0,5188467.0,5206954.0,5220035.0,5232058.0,5246182.0,5260232.0
Pittsburgh - PA,2466596.0,2466266.0,2465626.0,2464243.0,2462694.0,2461083.0,2459416.0,2459324.0,2459125.0,2458884.0,2458693.0,2458563.0,2458420.0,2458207.0,2458065.0,2457676.0,2457343.0,2456969.0,2455265.0,2454150.0,2452421.0,2451273.0,2451113.0,2446287.0,2441809.0,2437500.0,2433964.0,2432016.0,2430396.0,2429209.0,2427917.0,2426596.0,2425614.0,2424941.0,2423804.0,2425247.0,2426223.0,2424548.0,2422380.0,2420369.0,2418341.0
Port St. Lucie - FL,453209.1875,455779.21875,458292.0,460268.40625,462214.0,464147.78125,466071.0,467871.1875,469651.0,471422.6875,473204.0,475041.6875,476876.90625,478698.5,480534.0,482902.71875,485282.71875,487654.3125,490113.90625,493653.09375,497067.90625,500599.78125,504334.6875,508905.3125,513547.1875,518225.21875,523070.3125,527459.4375,531918.0,536471.375,541002.3125,544143.0,547355.3125,550634.1875,553803.875,554994.3125,556271.9375,557148.6875,558161.625,559440.1875,560761.0
Portland - ME,533074.125,534160.5625,535180.0,536214.625,537213.3125,538198.1875,539171.0,540335.875,541477.125,542608.875,543752.0,544951.8125,546148.625,547329.75,548527.0,549596.9375,550679.6875,551752.9375,552588.9375,554025.375,555322.6875,556751.25,558404.625,559696.25,561066.375,562475.375,564063.75,565163.5,566339.0,567615.5,568867.9375,569814.8125,570840.6875,571939.0625,572927.625,574454.125,575814.5625,576510.0625,577019.5625,577447.0625,577892.1875
Portland - OR,2409179.0,2420872.0,2432261.0,2439731.0,2447039.0,2454283.0,2461472.0,2466205.0,2470830.0,2475413.0,2480046.0,2484526.0,2488992.0,2493388.0,2497856.0,2502837.0,2507877.0,2512873.0,2517605.0,2517511.0,2516787.0,2516659.0,2517546.0,2514893.0,2512596.0,2510474.0,2509150.0,2511132.0,2513450.0,2516217.0,2518874.0,2521995.0,2525464.0,2529255.0,2532558.0,2536695.0,2540618.0,2542081.0,2543156.0,2544500.0,2546231.0
Poughkeepsie - NY,680923.6875,681680.75,682352.0,683466.375,684535.1875,685586.4375,686622.0,687806.5,688960.8125,690103.25,691260.0,692387.5625,693511.5,694615.75,695740.0,696599.4375,697474.9375,698338.375,697502.375,699002.1875,700323.4375,701807.3125,703571.4375,703821.125,704171.0,704570.375,705194.875,705872.625,706644.875,707543.5,708411.625,710358.0,712402.6875,714538.3125,716536.625,717906.9375,719123.0,719535.875,719767.0,720087.0,720407.0
Providence - RI,1644874.0,1646891.0,1648701.0,1650556.0,1652300.0,1654002.0,1655667.0,1658554.0,1661368.0,1664154.0,1666974.0,1668074.0,1669166.0,1670210.0,1671302.0,1673069.0,1674876.0,1676653.0,1672498.0,1673520.0,1674123.0,1675123.0,1676799.0,1677161.0,1677760.0,1678475.0,1679724.0,1681194.0,1682890.0,1684885.0,1686808.0,1689706.0,1692838.0,1696185.0,1699205.0,1700521.0,1701791.0,1701487.0,1701175.0,1702022.0,1702762.0
Provo - UT,599657.75,604582.25,609431.0,613956.1875,618440.5,622908.875,627363.0,631375.4375,635360.3125,639334.125,643321.0,647109.375,650894.3125,654660.5625,658446.0,662684.0625,666937.625,671179.625,675410.0,681106.0,686629.8125,692314.6875,698280.5,703043.375,707905.0,712816.0,717956.125,723253.4375,728647.5625,734173.375,739669.625,744765.375,749961.6875,755251.5625,760394.25,762797.3125,765310.75,767211.6875,769182.625,771443.1875,773765.5
